"meaning_id","unit_id","full_entry","meaning","article_gender","meaning_gender","gendered","comment","suffix","suffix_bVc","suffix_ak","deverbal","infinitive","russian_borrowing","human","sex=f","sex=m","ind_spec","mass_abstr","large","small","animal","water","tree","fruit","tech_transport","cultural_product","household_object","food","drink","plant","event","pos","neg","weather","body_part","building","landscape","diary_product","sickness","meanings_concatenated","meaning_with_examples","label_id","forms_id","gloss_id","gloss","form","all_forms","source"
8821,7271,"КИД ж. 1. собака, сука; ш. wев кид пӣнȥ куд-бу́ц-и вӯɣ̌ҷ их сука принесла пятерых щенят; 2. перен. сварливая, злая; ш. wи потх̌о-нд йи кид ɣ̌ин вад иди, ар чāй де́д-ат, йā пи wи лу̊́д-и у царя была такая сварливая жена, что кто бы ни приходил, она его ругала; (ту) ки́д-ат (ту) вāх̌ (твоя) судьба, суженая (о женщине-избраннице); б. йā ту ки́д-ат ту вāх̌, ва wим ху, сӯр кин она судьба твоя, бери ее да играй свадьбу. Ср. куд.","сварливая, злая","f","f",0,"adjective",,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"собака, сука; сварливая, злая","сварливая, злая; у царя была такая сварливая жена, что кто бы ни приходил, она его ругала","12.0",12978,20,"word","kid","kid",2
8823,7273,"КИД-ВӢНАК ж. дикорастущий кустарник с несъедобными красновато-желтыми ягодами типа бородавчатой вишни.","дикорастущий кустарник с несъедобными красновато-желтыми ягодами типа бородавчатой вишни","f","f",0,,"ak",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"дикорастущий кустарник с несъедобными красновато-желтыми ягодами типа бородавчатой вишни","дикорастущий кустарник с несъедобными красновато-желтыми ягодами типа бородавчатой вишни",,12980,20,"word","kid-vīnak","kid-vīnak",2
8830,7279,"КИЗУРИ м. одеревенение, онемение; ш. йид гуҷ ар гāрм ғиҷӣд ца вед, ди кизури́-та бест если этот козленок будет в теплом хлеве, он отойдет (букв. его онемение исчезнет).","одеревенение, онемение","m","m",0,,"i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"одеревенение, онемение","одеревенение, онемение; если этот козленок будет в теплом хлеве, он отойдет (букв. его онемение исчезнет)",,12986,20,"word","kizuri","kizuri",2
8833,7282,"КИЛАНД, КАЛАНД ж. кетмень, мотыга; киланд δ. (δāδ) работать кетменем, вскапывать землю (кетменем); ш. киланд мам ху чакāл δāм ху, пӣнҷ wе́δāм вскопаем этот свой участок и посеем просо.","кетмень, мотыга","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"кетмень, мотыга","кетмень, мотыга",,12991,20,"word","kiland","kiland kaland",2
8852,7300,"КИЛЕХ̌ЦАК ж. лепешка из проса, просяная лепешка; ш. ар х̌ӯвд дам килех̌цак ца wе́δен, ду̊нд ба-мазā йидę! если в молоко кладут лепешку из проса, то до чего же получается вкусно!; ш. йи сêр пӣнҷин йоɣ̌ҷ хух̌пā́-рад-ат килех̌ца́к-ард один сэр (10 кг) просяной муки для похлебки и лепешек.","лепешка из проса, просяная лепешка","f","f",0,,"ak",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"лепешка из проса, просяная лепешка","лепешка из проса, просяная лепешка; если в молоко кладут лепешку из проса, то до чего же получается вкусно!; один сэр (10 кг) просяной муки для похлебки и лепешек",,13015,20,"word","kilex̌cak","kilex̌cak",2
8853,7301,"КИЛИ м. 1) место ответвления веток от ствола; ш. йā леф wам wед кили-нди одеяло – на ветке ивы; 2) ствол дерева; ш. дам мӯн кили́-нди жӣ́р-ец дê-т, δу-арай мӯ́н-та ра́зен ударь камнем по стволу яблони, и два-три яблока упадут.","место ответвления веток от ствола","m","m",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"место ответвления веток от ствола; ствол дерева","место ответвления веток от ствола; одеяло – на ветке ивы",,13016,20,"word","kili","kili",2
8854,7301,"КИЛИ м. 1) место ответвления веток от ствола; ш. йā леф wам wед кили-нди одеяло – на ветке ивы; 2) ствол дерева; ш. дам мӯн кили́-нди жӣ́р-ец дê-т, δу-арай мӯ́н-та ра́зен ударь камнем по стволу яблони, и два-три яблока упадут.","ствол дерева","m","m",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"место ответвления веток от ствола; ствол дерева","ствол дерева; ударь камнем по стволу яблони, и два-три яблока упадут",,13016,20,"word","kili","kili",2
8860,7305,"КИЛО 3 ж. шапка; шапка-невидимка; кило́йи Силайму̊н пайғумбар шапка пророка Сулеймана.","шапка; шапка-невидимка","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"шапка; шапка-невидимка","шапка; шапка-невидимка; шапка пророка Сулеймана",,13021,20,"word","kilo","kilo",2
8862,7306,"КИЛОБУЦ м. 1) маленькая тыква; ш. дев килобуце́н-ти х̌ац ди пусти воду в (бахчу, где) тыквочки; 2) маленькая табакерка.","маленькая табакерка","m","m",0,,"buc",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"маленькая тыква; маленькая табакерка","маленькая табакерка",,13022,20,"word","kilobuc","kilobuc",2
8863,7307,"КИЛО-ДӮΔ (< кило + тӯδ) ж. сорт тутовника с крупными ягодами.","сорт тутовника с крупными ягодами","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"сорт тутовника с крупными ягодами","сорт тутовника с крупными ягодами",,13023,20,"word","kilo-dūδ","kilo-dūδ",2
8865,7309,"КИЛОЙЕȤ ж. участок земли под тыквы.","участок земли под тыквы","f","f",0,,"eӡ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"участок земли под тыквы","участок земли под тыквы",,13025,20,"word","kiloyeʒ","kiloyeʒ",2
8867,7311,"ш. КИЛО-МӮН, б. КИЛО-МУ̊Н ж. сорт крупного яблока, а также яблоня этого сорта; ш. кило-мӯ́н-та ас ғулā мӯн лу̊́вен крупные яблоки называют ""кило-мӯн"".","сорт крупного яблока, а также яблоня этого сорта","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"сорт крупного яблока, а также яблоня этого сорта","сорт крупного яблока, а также яблоня этого сорта; крупные яблоки называют ""кило-мӯн""",,13027,20,"word","kilo-mūn","kilo-mūn",2
