meaning_id,unit_id,full_entry,meaning,russian_borrowing,article_gender,meaning_gender,gendered,comment,suffix,suffix_bVc,suffix_ak,deverbal,infinitive,stress,human,sex=f,sex=m,indspec,massabstr,large,small,animals,water,trees,fruit,techtransport,culturalprod.,name,householdobjects,food,drink,plants,events,pos,neg,weather,bodyparts,buildings,landscape,milkprod.,sicknesses,meanings_concatenated,meaning_with_examples,label_id
7374,5984,"ЗӮДИ 1. быстрота; ба зӯди быстро, побыстрей; ш. ху коринги ба зӯди тайо́рет быстро кончайте свои дела; 2. Зӯди уменьш. от и. с. м. Барзӯди.",быстрота,0,m,,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,быстрота; уменьш. от и. с. м. Барзӯди,"быстрота; быстро, побыстрей; быстро кончайте свои дела",
7375,5984,"ЗӮДИ 1. быстрота; ба зӯди быстро, побыстрей; ш. ху коринги ба зӯди тайо́рет быстро кончайте свои дела; 2. Зӯди уменьш. от и. с. м. Барзӯди.",уменьш. от и. с. м. Барзӯди,0,m,,0,name,i,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,быстрота; уменьш. от и. с. м. Барзӯди,уменьш. от и. с. м. Барзӯди,
7467,6068,"ИЛ(Л)АГАРИ, ЙИЛ(Л)АГАРИ м. хитрость, лукавство; ил(л)агари ч. хитрить, лукавить.","хитрость, лукавство",0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"хитрость, лукавство","хитрость, лукавство",
7668,6259,"ИШҚИЛИП-БОЗИ м. неразбериха, беспорядок; ш. wев кор фу́каθ ишқилип-бози их дела – сплошная неразбериха.","неразбериха, беспорядок",0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"неразбериха, беспорядок","неразбериха, беспорядок; их дела – сплошная неразбериха",
7846,6411,ЙĀХБОЗИ м. катание на льду.,катание на льду,0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,катание на льду,катание на льду,
8020,6546,"ЙОWАГИ м. глупость, дурость; грубость; ш. тама пуц ға́лаθ ху йоwаги на́-лā-ких̌т ваш сын все еще грубит; йоwаги ч. грубить.","глупость, дурость; грубость",0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"глупость, дурость; грубость","глупость, дурость; грубость; ваш сын все еще грубит",
8034,6560,"шб. ЙОД(Д)ОХ̌Т(И), б. тж. ЙОРДОХ̌Т(И) м. памятка, подарок на память; посылка; ш. пи йе́л-та йодох̌т бо́зен на летовье посылают подарок; б. ху йа́х-ирд-ат йодох̌т чӯ́д-о? ты послал своей сестре подарок (посылку)?; б. му пуц ғал на́-йиθч, бийо́р-ум ас wи йордох̌ти зох̌т мой сын пока не приехал, вчера я получил от него посылку.","памятка, подарок на память; посылка",0,m,m,0,,i,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"памятка, подарок на память; посылка","памятка, подарок на память; посылка; на летовье посылают подарок; ты послал своей сестре подарок (посылку)?; мой сын пока не приехал, вчера я получил от него посылку",
8037,6563,ЙОДОWАРИ м. напоминание; воспоминание; йодоwари ч. напоминать; вспоминать.,напоминание; воспоминание,0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,напоминание; воспоминание,напоминание; воспоминание,
8057,6582,"ЙОРМАНДИ м. помощь, участие в работе; йорманди δ. (δāδ) помогать, оказывать помощь.","помощь, участие в работе",0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"помощь, участие в работе","помощь, участие в работе",
8075,6599,"ЙОШИ м. молодость, юность; ш. wу́з-ум йоши́-нди дар па́йи ху кор вад я в молодости хлопотал по своим делам; ш. му йоши на́ɣ̌ҷӣд прошла моя молодость; б. ху йоши-м хабар я помню свою юность.","молодость, юность",0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"молодость, юность","молодость, юность; я в молодости хлопотал по своим делам; прошла моя молодость; я помню свою юность",
8150,6668,КАWГ-БОЗИ м. игра с куропатками; ш. ди ху каwг-бозê-т бāс чӯ́д-о? ты прекратил играть с куропатками?,игра с куропатками,0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,игра с куропатками,игра с куропатками; ты прекратил играть с куропатками?,
8154,6671,"КАWОКИ, КОWОКИ м. дупло; дуплистость, пустота; ш. ас да́сти дам дирахт каwоки йи́-йор-аθ пи дам сифӣдоw зāрā на́ких̌т никто не решается залезть на это дерево из-за его дуплистости.","дупло; дуплистость, пустота",0,m,m,0,,i,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"дупло; дуплистость, пустота","дупло; дуплистость, пустота; никто не решается залезть на это дерево из-за его дуплистости",
8245,6760,"ш. КАЛУ̊НХЕРИ, б. КАЛУ̊НХЕЛИ м. высокомерие, надменность; спесь, чванство; ш. ту-рд калу̊нхери зеб на́-δӣд тебе не к лицу спесь; ш. калу̊нхери (б. калу̊нхели) ч. важничать, чваниться, зазнаваться.","высокомерие, надменность; спесь, чванство",0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"высокомерие, надменность; спесь, чванство","высокомерие, надменность; спесь, чванство; тебе не к лицу спесь",
8288,6800,"КАМБАҒАЛИ м. бедность, нищета.","бедность, нищета",0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"бедность, нищета","бедность, нищета",
8301,6812,"КАМWОХ̌И м. нехватка корма, сена; ш. камwох̌и сут ху, му жоw мод случилась нехватка корма, и пала моя корова.","нехватка корма, сена",0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"нехватка корма, сена","нехватка корма, сена; случилась нехватка корма, и пала моя корова",
8308,6819,"КАМГӮХ̌ТИ м. худощавость, худоба.","худощавость, худоба",0,m,m,0,,i,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"худощавость, худоба","худощавость, худоба",
8315,6826,"КАМЗАМӢНИ м. малоземелье, безземелье.","малоземелье, безземелье",0,m,m,0,,i,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"малоземелье, безземелье","малоземелье, безземелье",
8316,6827,"КАМЗĀРАГИ м. 1) трусость, малодушие; 2) стыд; стеснение; ш. йу́-та ас камзāраги тар му хез на́-деδд он от стеснения ко мне не заходит.","трусость, малодушие",0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"трусость, малодушие; стыд; стеснение","трусость, малодушие",
8345,6854,КАМОДАМИ м. малолюдье.,малолюдье,0,m,m,0,,i,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,малолюдье,малолюдье,
8356,6865,"КАМПАЗӢТУРИ, КУ̊МПАЗӢТУРИ м. композиторство.",композиторство,1,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,композиторство,композиторство,
8370,6875,КАМПӢРИ м. старость (женщины); ш. wу́з-ум то ми ху кампӣри́-йец ғал соз на́-лу̊вҷ я до самой своей старости еще не пела песен.,старость (женщины),0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,старость (женщины),старость (женщины); я до самой своей старости еще не пела песен,
8401,6900,"КАМФĀМИ м. непонимание, тупость; несознательность.","непонимание, тупость; несознательность",0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"непонимание, тупость; несознательность","непонимание, тупость; несознательность",
8405,6904,"КАМХАРҶИ, КАМХАРЧИ м. недоедание, плохое питание, недостаточное питание.","недоедание, плохое питание, недостаточное питание",0,m,m,0,,i,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"недоедание, плохое питание, недостаточное питание","недоедание, плохое питание, недостаточное питание",
8418,6917,"КАМШУМОРИ, КАМШИМОРИ м. малочисленность, немногочисленность.","малочисленность, немногочисленность",0,m,m,0,,i,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"малочисленность, немногочисленность","малочисленность, немногочисленность",
8420,6919,КАМҒАЙРАТИ м. пассивность.,пассивность,0,m,m,0,,i,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,пассивность,пассивность,
8426,6925,"КАМ(Ҳ)ОСИЛИ м. недород, неурожай.","недород, неурожай",0,m,m,0,,i,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"недород, неурожай","недород, неурожай",
